symbol,total_return_pct,total_trades,winning_trades,losing_trades,win_rate,total_wins_pct,total_losses_pct,avg_win_pct,avg_loss_pct,max_win_pct,max_loss_pct,profit_factor,avg_holding_days,max_holding_days,min_holding_days,max_consecutive_wins,max_consecutive_losses,trades_detail,market_cap_cr,sector,industry,pe_ratio,pb_ratio,debt_to_equity,roe
MIDCAP.NS,0.303244715,3,1,2,33.33333333,6.645656104,5.762635027,7.160997563,2.932574107,6.645656104,5.1709402,1.153232171,27,67,6,1,2,"[{'entry_date': datetime.date(2025, 1, 23), 'exit_date': datetime.date(2025, 1, 31), 'entry_price': 152.8699951171875, 'exit_price': 152.25999450683594, 'shares': 647, 'initial_investment': 98906.88684082031, 'final_value': 98315.192013031, 'profit': -591.6948277893098, 'profit_pct': -0.5982342046025341, 'reason': 'Signal', 'holding_days': 8}, {'entry_date': datetime.date(2025, 2, 6), 'exit_date': datetime.date(2025, 2, 12), 'entry_price': 152.4499969482422, 'exit_price': 144.7100067138672, 'shares': 644, 'initial_investment': 98177.79803466797, 'final_value': 93006.857835083, 'profit': -5170.940199584962, 'profit_pct': -5.266914010191011, 'reason': 'Signal', 'holding_days': 6}, {'entry_date': datetime.date(2025, 3, 24), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 150.89999389648438, 'exit_price': np.float64(162.02999877929688), 'shares': 615, 'initial_investment': 92803.49624633789, 'final_value': np.float64(99449.15235076904), 'profit': np.float64(6645.656104431153), 'profit_pct': np.float64(7.16099756284063), 'reason': 'End of Data', 'holding_days': 67}]",0,,,0,0,0,0
KAYA.NS,-5.715096183,5,2,3,40,32.44548382,37.31679082,22.406044,13.38727041,18.05654928,26.36665841,0.86946072,200.2,863,1,1,2,"[{'entry_date': datetime.date(2022, 3, 28), 'exit_date': datetime.date(2022, 3, 29), 'entry_price': 334.20001220703125, 'exit_price': 323.45001220703125, 'shares': 296, 'initial_investment': 98923.20361328125, 'final_value': 95549.72120605469, 'profit': -3373.482407226562, 'profit_pct': -3.410203353719172, 'reason': 'Signal', 'holding_days': 1}, {'entry_date': datetime.date(2022, 4, 4), 'exit_date': datetime.date(2022, 6, 23), 'entry_price': 361.20001220703125, 'exit_price': 261.8500061035156, 'shares': 264, 'initial_investment': 95356.80322265625, 'final_value': 68990.14480810547, 'profit': -26366.65841455078, 'profit_pct': -27.650526783060414, 'reason': 'Signal', 'holding_days': 80}, {'entry_date': datetime.date(2022, 7, 12), 'exit_date': datetime.date(2024, 11, 21), 'entry_price': 287.3999938964844, 'exit_price': 348.04998779296875, 'shares': 240, 'initial_investment': 68975.99853515625, 'final_value': 83364.93307617187, 'profit': 14388.934541015624, 'profit_pct': 20.860784688287993, 'reason': 'Signal', 'holding_days': 863}, {'entry_date': datetime.date(2024, 12, 12), 'exit_date': datetime.date(2025, 1, 1), 'entry_price': 370.0, 'exit_price': 337.0, 'shares': 225, 'initial_investment': 83250.0, 'final_value': 75673.35, 'profit': -7576.649999999994, 'profit_pct': -9.101081081081073, 'reason': 'Signal', 'holding_days': 20}, {'entry_date': datetime.date(2025, 4, 23), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 270.2099914550781, 'exit_price': np.float64(335.6000061035156), 'shares': 279, 'initial_investment': 75388.5876159668, 'final_value': np.float64(93445.1368994751), 'profit': np.float64(18056.5492835083), 'profit_pct': np.float64(23.951303313293593), 'reason': 'End of Data', 'holding_days': 37}]",439.5521024,Consumer Defensive,Household & Personal Products,0,-3.1538982,0,0
TCIFINANCE.NS,785.3034201,8,6,2,75,902.3477629,108.4090481,71.68628973,6.783159857,557.0897745,59.26277078,8.323546589,113.125,510,8,4,1,"[{'entry_date': datetime.date(2020, 12, 1), 'exit_date': datetime.date(2022, 4, 25), 'entry_price': 4.050000190734863, 'exit_price': 6.849999904632568, 'shares': 24444, 'initial_investment': 98998.204662323, 'final_value': 167106.51487350083, 'profit': 68108.31021117783, 'profit_pct': 68.79752056463168, 'reason': 'Signal', 'holding_days': 510}, {'entry_date': datetime.date(2023, 10, 30), 'exit_date': datetime.date(2023, 11, 28), 'entry_price': 3.1500000953674316, 'exit_price': 3.3499999046325684, 'shares': 52771, 'initial_investment': 166228.65503263474, 'final_value': 176429.27927743053, 'profit': 10200.624244795792, 'profit_pct': 6.136501701703091, 'reason': 'Signal', 'holding_days': 29}, {'entry_date': datetime.date(2023, 12, 18), 'exit_date': datetime.date(2024, 7, 12), 'entry_price': 3.799999952316284, 'exit_price': 15.859999656677246, 'shares': 46315, 'initial_investment': 175996.9977915287, 'final_value': 733086.7723308087, 'profit': 557089.77453928, 'profit_pct': 316.5336804205955, 'reason': 'Signal', 'holding_days': 207}, {'entry_date': datetime.date(2024, 7, 31), 'exit_date': datetime.date(2024, 10, 4), 'entry_price': 13.789999961853027, 'exit_price': 13.949999809265137, 'shares': 52731, 'initial_investment': 727160.487988472, 'final_value': 734126.2450624752, 'profit': 6965.757074003224, 'profit_pct': 0.9579394355257729, 'reason': 'Signal', 'holding_days': 65}, {'entry_date': datetime.date(2024, 11, 13), 'exit_date': datetime.date(2024, 11, 21), 'entry_price': 15.5600004196167, 'exit_price': 14.329999923706055, 'shares': 47084, 'initial_investment': 732627.0597572327, 'final_value': 673364.2889749603, 'profit': -59262.77078227233, 'profit_pct': -8.089077518090852, 'reason': 'Signal', 'holding_days': 8}, {'entry_date': datetime.date(2024, 12, 6), 'exit_date': datetime.date(2025, 1, 3), 'entry_price': 13.0, 'exit_price': 17.450000762939453, 'shares': 51731, 'initial_investment': 672503.0, 'final_value': 900900.5774886856, 'profit': 228397.5774886856, 'profit_pct': 33.962313549335185, 'reason': 'Signal', 'holding_days': 28}, {'entry_date': datetime.date(2025, 1, 27), 'exit_date': datetime.date(2025, 2, 5), 'entry_price': 14.9399995803833, 'exit_price': 14.149999618530273, 'shares': 60059, 'initial_investment': 897281.4347982407, 'final_value': 848135.157435131, 'profit': -49146.277363109635, 'profit_pct': -5.477242195940506, 'reason': 'Signal', 'holding_days': 9}, {'entry_date': datetime.date(2025, 4, 11), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 12.1899995803833, 'exit_price': np.float64(12.670000076293945), 'shares': 69471, 'initial_investment': 846851.4608488083, 'final_value': np.float64(878437.1801496162), 'profit': np.float64(31585.71930080792), 'profit_pct': np.float64(3.7297827022875083), 'reason': 'End of Data', 'holding_days': 49}]",16.3094576,Financial Services,Credit Services,0,-0.21688521,0,0
HDFCSML250.NS,3.040341522,2,1,1,50,9.909325593,6.48671622,10.73671839,6.562837033,9.909325593,6.48671622,1.527633591,35,64,6,1,1,"[{'entry_date': datetime.date(2025, 2, 7), 'exit_date': datetime.date(2025, 2, 13), 'entry_price': 161.24000549316406, 'exit_price': 150.9600067138672, 'shares': 613, 'initial_investment': 98840.12336730957, 'final_value': 92353.40714736939, 'profit': -6486.716219940179, 'profit_pct': -6.562837033128996, 'reason': 'Signal', 'holding_days': 6}, {'entry_date': datetime.date(2025, 3, 27), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 152.3000030517578, 'exit_price': np.float64(168.99000549316406), 'shares': 606, 'initial_investment': 92293.80184936523, 'final_value': np.float64(102203.12744219971), 'profit': np.float64(9909.325592834473), 'profit_pct': np.float64(10.736718386579962), 'reason': 'End of Data', 'holding_days': 64}]",0,Unknown,Unknown,27.67208,0,0,0
ABSLBANETF.NS,48.24017753,2,1,1,50,49.82186275,1.188489248,51.03565308,1.200781598,49.82186275,1.188489248,41.92033108,572,1143,1,1,1,"[{'entry_date': datetime.date(2021, 11, 29), 'exit_date': datetime.date(2021, 11, 30), 'entry_price': 35.900001525878906, 'exit_price': 35.540000915527344, 'shares': 2757, 'initial_investment': 98976.30420684814, 'final_value': 97787.81495906066, 'profit': -1188.4892477874819, 'profit_pct': -1.2007815984962293, 'reason': 'Signal', 'holding_days': 1}, {'entry_date': datetime.date(2022, 4, 13), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 37.36000061035156, 'exit_price': np.float64(56.540000915527344), 'shares': 2613, 'initial_investment': 97621.68159484863, 'final_value': np.float64(147443.5443474884), 'profit': np.float64(49821.862752639776), 'profit_pct': np.float64(51.03565308310445), 'reason': 'End of Data', 'holding_days': 1143}]",0,Unknown,Unknown,14.544262,0,0,0
BSOFT.NS,-19.82804611,7,1,6,14.28571429,68.43262315,87.06475344,122.7767729,15.03012892,68.43262315,38.42423896,0.785996864,147.8571429,539,14,1,4,"[{'entry_date': datetime.date(2022, 2, 1), 'exit_date': datetime.date(2022, 3, 2), 'entry_price': 454.9435729980469, 'exit_price': 405.9311218261719, 'shares': 217, 'initial_investment': 98722.75534057617, 'final_value': 87910.87932940674, 'profit': -10811.876011169428, 'profit_pct': -10.951756739234389, 'reason': 'Signal', 'holding_days': 29}, {'entry_date': datetime.date(2022, 3, 14), 'exit_date': datetime.date(2022, 5, 18), 'entry_price': 435.9072570800781, 'exit_price': 375.2802429199219, 'shares': 202, 'initial_investment': 88053.26593017578, 'final_value': 75654.99585168457, 'profit': -12398.270078491216, 'profit_pct': -14.08042046767778, 'reason': 'Signal', 'holding_days': 65}, {'entry_date': datetime.date(2022, 6, 9), 'exit_date': datetime.date(2022, 6, 23), 'entry_price': 355.03912353515625, 'exit_price': 339.90643310546875, 'shares': 213, 'initial_investment': 75623.33331298828, 'final_value': 72255.27011096191, 'profit': -3368.063202026373, 'profit_pct': -4.453735447083115, 'reason': 'Signal', 'holding_days': 14}, {'entry_date': datetime.date(2022, 6, 27), 'exit_date': datetime.date(2022, 10, 20), 'entry_price': 359.6174621582031, 'exit_price': 278.0780944824219, 'shares': 200, 'initial_investment': 71923.49243164062, 'final_value': 55504.387658691405, 'profit': -16419.10477294922, 'profit_pct': -22.828569939863094, 'reason': 'Signal', 'holding_days': 115}, {'entry_date': datetime.date(2022, 11, 16), 'exit_date': datetime.date(2024, 5, 8), 'entry_price': 273.22271728515625, 'exit_price': 609.8965454101562, 'shares': 204, 'initial_investment': 55737.434326171875, 'final_value': 124170.05747314454, 'profit': 68432.62314697266, 'profit_pct': 122.77677287136927, 'reason': 'Signal', 'holding_days': 539}, {'entry_date': datetime.date(2024, 6, 12), 'exit_date': datetime.date(2025, 2, 25), 'entry_price': 665.481201171875, 'exit_price': 458.70001220703125, 'shares': 185, 'initial_investment': 123114.02221679688, 'final_value': 84689.78325378418, 'profit': -38424.2389630127, 'profit_pct': -31.210286424847506, 'reason': 'Signal', 'holding_days': 258}, {'entry_date': datetime.date(2025, 5, 15), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 428.20001220703125, 'exit_price': np.float64(400.5), 'shares': 198, 'initial_investment': 84783.60241699219, 'final_value': np.float64(79140.402), 'profit': np.float64(-5643.200416992186), 'profit_pct': np.float64(-6.656004529315901), 'reason': 'End of Data', 'holding_days': 15}]",11128.33311,Technology,Information Technology Services,21.695559,3.2099833,4.341,0.15845999
SHRIRAMPPS.NS,-6.719862622,5,2,3,40,57.66142097,63.3930446,34.67654602,19.13934785,41.01001012,29.96031761,0.909585923,190,330,45,1,2,"[{'entry_date': datetime.date(2022, 7, 8), 'exit_date': datetime.date(2023, 3, 17), 'entry_price': 67.8499984741211, 'exit_price': 59.45000076293945, 'shares': 1459, 'initial_investment': 98993.14777374268, 'final_value': 86564.0760109024, 'profit': -12429.071762840278, 'profit_pct': -12.555486962843112, 'reason': 'Signal', 'holding_days': 252}, {'entry_date': datetime.date(2023, 4, 18), 'exit_date': datetime.date(2024, 3, 13), 'entry_price': 65.05000305175781, 'exit_price': 96.0999984741211, 'shares': 1329, 'initial_investment': 86451.45405578613, 'final_value': 127461.46417616271, 'profit': 41010.01012037658, 'profit_pct': 47.43703916641274, 'reason': 'Signal', 'holding_days': 330}, {'entry_date': datetime.date(2024, 3, 22), 'exit_date': datetime.date(2024, 6, 4), 'entry_price': 115.0, 'exit_price': 96.1500015258789, 'shares': 1103, 'initial_investment': 126845.0, 'final_value': 105841.34477967834, 'profit': -21003.655220321656, 'profit_pct': -16.558520414932914, 'reason': 'Signal', 'holding_days': 74}, {'entry_date': datetime.date(2024, 6, 7), 'exit_date': datetime.date(2025, 2, 11), 'entry_price': 112.25, 'exit_price': 80.63999938964844, 'shares': 943, 'initial_investment': 105851.75, 'final_value': 75891.4323855896, 'profit': -29960.317614410407, 'profit_pct': -28.304036177399432, 'reason': 'Signal', 'holding_days': 249}, {'entry_date': datetime.date(2025, 4, 15), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 75.44999694824219, 'exit_price': np.float64(92.16999816894531), 'shares': 1007, 'initial_investment': 75978.14692687988, 'final_value': np.float64(92629.55777981567), 'profit': np.float64(16651.41085293579), 'profit_pct': np.float64(21.91605287367805), 'reason': 'End of Data', 'holding_days': 45}]",1570.143539,Real Estate,Real Estate - Development,20.346577,1.4102544,41.787,0
SETFNN50.NS,51.3830308,4,2,2,50,65.16247958,12.8330852,34.24786171,5.851888166,55.47757852,8.767127024,5.077693989,186.5,643,3,1,1,"[{'entry_date': datetime.date(2023, 1, 3), 'exit_date': datetime.date(2023, 2, 7), 'entry_price': 444.45001220703125, 'exit_price': 405.7699890136719, 'shares': 222, 'initial_investment': 98667.90270996094, 'final_value': 89900.77568591309, 'profit': -8767.127024047848, 'profit_pct': -8.885490400884715, 'reason': 'Signal', 'holding_days': 35}, {'entry_date': datetime.date(2023, 4, 11), 'exit_date': datetime.date(2025, 1, 13), 'entry_price': 402.1499938964844, 'exit_price': 651.1199951171875, 'shares': 224, 'initial_investment': 90081.5986328125, 'final_value': 145559.1771484375, 'profit': 55477.578515625006, 'profit_pct': 61.58591694377095, 'reason': 'Signal', 'holding_days': 643}, {'entry_date': datetime.date(2025, 1, 20), 'exit_date': datetime.date(2025, 1, 23), 'entry_price': 690.2899780273438, 'exit_price': 672.1799926757812, 'shares': 209, 'initial_investment': 144270.60540771484, 'final_value': 140204.64723229982, 'profit': -4065.9581754150277, 'profit_pct': -2.8182859314442177, 'reason': 'Signal', 'holding_days': 3}, {'entry_date': datetime.date(2025, 3, 26), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 661.1400146484375, 'exit_price': np.float64(708.239990234375), 'shares': 212, 'initial_investment': 140161.68310546875, 'final_value': np.float64(149846.58417382813), 'profit': np.float64(9684.90106835938), 'profit_pct': np.float64(6.909806484752108), 'reason': 'End of Data', 'holding_days': 65}]",0,Unknown,Unknown,22.224375,0,0,0
INDTERRAIN.NS,-10.99675959,7,3,4,42.85714286,82.77376903,92.18023001,30.42747462,18.54320382,62.68780085,40.84150107,0.897955766,188.1428571,634,10,2,3,"[{'entry_date': datetime.date(2021, 4, 16), 'exit_date': datetime.date(2021, 4, 26), 'entry_price': 29.399999618530273, 'exit_price': 28.450000762939453, 'shares': 3367, 'initial_investment': 98989.79871559143, 'final_value': 95599.5702636795, 'profit': -3390.2284519119276, 'profit_pct': -3.4248260890522935, 'reason': 'Signal', 'holding_days': 10}, {'entry_date': datetime.date(2021, 5, 20), 'exit_date': datetime.date(2023, 2, 13), 'entry_price': 33.849998474121094, 'exit_price': 56.20000076293945, 'shares': 2819, 'initial_investment': 95423.14569854736, 'final_value': 158110.94654642488, 'profit': 62687.800847877515, 'profit_pct': 65.69454443046287, 'reason': 'Signal', 'holding_days': 634}, {'entry_date': datetime.date(2023, 5, 4), 'exit_date': datetime.date(2024, 8, 6), 'entry_price': 55.04999923706055, 'exit_price': 56.29999923706055, 'shares': 2857, 'initial_investment': 157277.84782028198, 'final_value': 160527.39962464143, 'profit': 3249.5518043594493, 'profit_pct': 2.0661217389448527, 'reason': 'Signal', 'holding_days': 460}, {'entry_date': datetime.date(2024, 8, 26), 'exit_date': datetime.date(2024, 11, 22), 'entry_price': 64.2300033569336, 'exit_price': 47.95000076293945, 'shares': 2494, 'initial_investment': 160189.62837219238, 'final_value': 119348.12729896545, 'profit': -40841.50107322693, 'profit_pct': -25.495721220061636, 'reason': 'Signal', 'holding_days': 88}, {'entry_date': datetime.date(2024, 12, 9), 'exit_date': datetime.date(2025, 1, 31), 'entry_price': 53.93000030517578, 'exit_price': 41.709999084472656, 'shares': 2215, 'initial_investment': 119454.95067596436, 'final_value': 92202.87267616272, 'profit': -27252.077999801637, 'profit_pct': -22.813686536714677, 'reason': 'Signal', 'holding_days': 53}, {'entry_date': datetime.date(2025, 2, 17), 'exit_date': datetime.date(2025, 3, 17), 'entry_price': 40.119998931884766, 'exit_price': 31.18000030517578, 'shares': 2299, 'initial_investment': 92235.87754440308, 'final_value': 71539.45506019592, 'profit': -20696.422484207156, 'profit_pct': -22.438581423203498, 'reason': 'Signal', 'holding_days': 28}, {'entry_date': datetime.date(2025, 4, 16), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 34.33000183105469, 'exit_price': np.float64(42.4900016784668), 'shares': 2085, 'initial_investment': 71578.05381774902, 'final_value': np.float64(88414.47019260406), 'profit': np.float64(16836.416374855035), 'profit_pct': np.float64(23.521757685286705), 'reason': 'End of Data', 'holding_days': 44}]",213.0563456,Consumer Cyclical,Apparel Manufacturing,0,1.1778892,83.111,0
PARSVNATH.NS,1.648940769,8,4,4,50,70.05218744,66.88882157,27.13095228,17.49491404,47.68605556,31.44618515,1.047292893,122.875,512,11,3,2,"[{'entry_date': datetime.date(2022, 3, 11), 'exit_date': datetime.date(2022, 3, 22), 'entry_price': 16.200000762939453, 'exit_price': 14.25, 'shares': 6111, 'initial_investment': 98998.204662323, 'final_value': 86907.5865, 'profit': -12090.618162322993, 'profit_pct': -12.212967097295728, 'reason': 'Signal', 'holding_days': 11}, {'entry_date': datetime.date(2022, 4, 7), 'exit_date': datetime.date(2022, 5, 31), 'entry_price': 18.149999618530273, 'exit_price': 11.600000381469727, 'shares': 4784, 'initial_investment': 86829.59817504883, 'final_value': 55383.41302130127, 'profit': -31446.18515374756, 'profit_pct': -36.215974523286306, 'reason': 'Signal', 'holding_days': 54}, {'entry_date': datetime.date(2022, 9, 19), 'exit_date': datetime.date(2024, 2, 13), 'entry_price': 8.0, 'exit_price': 14.899999618530273, 'shares': 6941, 'initial_investment': 55528.0, 'final_value': 103214.05555751419, 'profit': 47686.05555751419, 'profit_pct': 85.87749524116516, 'reason': 'Signal', 'holding_days': 512}, {'entry_date': datetime.date(2024, 2, 22), 'exit_date': datetime.date(2024, 3, 4), 'entry_price': 15.899999618530273, 'exit_price': 14.300000190734863, 'shares': 6454, 'initial_investment': 102618.59753799438, 'final_value': 92107.6168285408, 'profit': -10510.980709453579, 'profit_pct': -10.242763944968068, 'reason': 'Signal', 'holding_days': 11}, {'entry_date': datetime.date(2024, 4, 4), 'exit_date': datetime.date(2024, 10, 24), 'entry_price': 15.600000381469727, 'exit_price': 17.010000228881836, 'shares': 5898, 'initial_investment': 92008.80224990845, 'final_value': 100124.33138724518, 'profit': 8115.529137336736, 'profit_pct': 8.820383418636245, 'reason': 'Signal', 'holding_days': 203}, {'entry_date': datetime.date(2024, 11, 1), 'exit_date': datetime.date(2025, 1, 10), 'entry_price': 19.6200008392334, 'exit_price': 21.280000686645508, 'shares': 5090, 'initial_investment': 99865.804271698, 'final_value': 108098.57308803558, 'profit': 8232.768816337586, 'profit_pct': 8.243831686309019, 'reason': 'Signal', 'holding_days': 70}, {'entry_date': datetime.date(2025, 1, 20), 'exit_date': datetime.date(2025, 2, 17), 'entry_price': 21.229999542236328, 'exit_price': 22.459999084472656, 'shares': 5078, 'initial_investment': 107805.93767547607, 'final_value': 113823.77160025024, 'profit': 6017.833924774168, 'profit_pct': 5.582098773528981, 'reason': 'Signal', 'holding_days': 28}, {'entry_date': datetime.date(2025, 2, 25), 'exit_date': datetime.date(2025, 5, 30), 'entry_price': 23.270000457763672, 'exit_price': np.float64(20.68000030517578), 'shares': 4880, 'initial_investment': 113557.60223388672, 'final_value': np.float64(100716.5646862793), 'profit': np.float64(-12841.037547607426), 'profit_pct': np.float64(-11.307950586310929), 'reason': 'End of Data', 'holding_days': 94}]",899.9542784,Real Estate,Real Estate - Development,0,-0.46796858,0,0
